Brand,Laptop_Model_Name,Laptop_Model_Number,Processor_Brand,Processor_Model,Storage_Type,Operating_System,Display_Resolution,Extracted_Rating,Battery_Life(Hours_Upto),Price,Stock,Time_Of_Extraction,URL,Source,Storage_Capacity(GB),Display_Size(Inches),RAM(GB),No_Of_Reviews,Laptop_Dimensions,Laptop_Weight(Pounds),image_src
HP,HP,,Intel,Core i5,SSD,Windows 11 Home,1920x1080 Pixels,2.0,,479.99,Yes,2024-12-05 13:29:41,https://www.amazon.com/HP-Flagship-i7-1195G7-Bluetooth-Accessories/dp/B0DBZ3P46X/ref=sr_1_440?dib=eyJ2IjoiMSJ9.urfRI0A4Wv4tWs3piQBuljwOzlu_44HZ3IDeN_D2d-2xUNPMpTGPagFb6rhjxif4lM9_nSiDoJF7Ib69rEwx9le4070hLxSIRGHU0_SXcOI1S3mRYut1dDT7mgo9_66Wqiq8AS-ggMsn-EXBvtM2Jlv_Cf9ujhUJuMQN6lkl8yDY8sEM0t_5TSXFmt9tWrpvd84xo72lPJ8VzQlvUVd3wg3hY0BGGDYGbXSrm4Zi7jk3fNNkyFfhAkw4yiYMuNx0Tt97pBS0EwFA_8Ean94Cj1pU4EvTStyL_4eqJoBkCe8.p8TA-TzTi8c4vPdAx8G46qqKtMuAVBbkw6T9o0nfS_A&dib_tag=se&qid=1726997981&s=pc&sr=1-440,Amazon,2048,15.6,16,2,14.11 x 0.71 x 9.53 inches,0.212,https://m.media-amazon.com/images/I/81ehx3U9AXL.__AC_SX300_SY300_QL70_FMwebp_.jpg
Dell,3190 2in1,3190 2in1,Intel,Pentium N5000,SSD,Windows 10 Pro,1366 x 768 Pixels,3.9,,138.0,Yes,2024-12-05 13:29:50,https://www.amazon.com/Dell-Latitude-3190-Intel-Pentium/dp/B0CB11Z7T4/ref=sr_1_442?dib=eyJ2IjoiMSJ9.urfRI0A4Wv4tWs3piQBuljwOzlu_44HZ3IDeN_D2d-2xUNPMpTGPagFb6rhjxif4lM9_nSiDoJF7Ib69rEwx9le4070hLxSIRGHU0_SXcOI1S3mRYut1dDT7mgo9_66Wqiq8AS-ggMsn-EXBvtM2Jlv_Cf9ujhUJuMQN6lkl8yDY8sEM0t_5TSXFmt9tWrpvd84xo72lPJ8VzQlvUVd3wg3hY0BGGDYGbXSrm4Zi7jk3fNNkyFfhAkw4yiYMuNx0Tt97pBS0EwFA_8Ean94Cj1pU4EvTStyL_4eqJoBkCe8.p8TA-TzTi8c4vPdAx8G46qqKtMuAVBbkw6T9o0nfS_A&dib_tag=se&qid=1726997981&s=pc&sr=1-442,Amazon,128,11.6,8,507,9.00 x 8.00 x 0.80 inches,2.3,https://m.media-amazon.com/images/I/61iMq8ff2dL.__AC_SY300_SX300_QL70_FMwebp_.jpg
HP,ProBook 450 G10,ProBook 450 G10,Intel,Core i7,SSD,Windows 11 Pro,1920x1080 Pixels,4.7,10.0,875.99,Yes,2024-12-05 13:29:54,https://www.amazon.com/ProBook-450-G10-Business-i7-1355U/dp/B0D9LFRZHS/ref=sr_1_443?dib=eyJ2IjoiMSJ9.urfRI0A4Wv4tWs3piQBuljwOzlu_44HZ3IDeN_D2d-2xUNPMpTGPagFb6rhjxif4lM9_nSiDoJF7Ib69rEwx9le4070hLxSIRGHU0_SXcOI1S3mRYut1dDT7mgo9_66Wqiq8AS-ggMsn-EXBvtM2Jlv_Cf9ujhUJuMQN6lkl8yDY8sEM0t_5TSXFmt9tWrpvd84xo72lPJ8VzQlvUVd3wg3hY0BGGDYGbXSrm4Zi7jk3fNNkyFfhAkw4yiYMuNx0Tt97pBS0EwFA_8Ean94Cj1pU4EvTStyL_4eqJoBkCe8.p8TA-TzTi8c4vPdAx8G46qqKtMuAVBbkw6T9o0nfS_A&dib_tag=se&qid=1726997981&s=pc&sr=1-443,Amazon,2048,15.6,32,3,14.15 x 9.21 x 0.78 inches,3.83,https://m.media-amazon.com/images/I/71X5yNK27WL.__AC_SY300_SX300_QL70_FMwebp_.jpg
HP,hp,1FX82UTABA-Gray-B-cr,Intel,Celeron,eMMC,Chrome OS,1366 x 768 Pixels,3.5,30.0,58.99,Yes,2024-12-05 13:29:58,https://www.amazon.com/HP-Chromebook-Laptop-Celeron-1-60GHz/dp/B0BZ565D6Z/ref=sr_1_444?dib=eyJ2IjoiMSJ9.urfRI0A4Wv4tWs3piQBuljwOzlu_44HZ3IDeN_D2d-2xUNPMpTGPagFb6rhjxif4lM9_nSiDoJF7Ib69rEwx9le4070hLxSIRGHU0_SXcOI1S3mRYut1dDT7mgo9_66Wqiq8AS-ggMsn-EXBvtM2Jlv_Cf9ujhUJuMQN6lkl8yDY8sEM0t_5TSXFmt9tWrpvd84xo72lPJ8VzQlvUVd3wg3hY0BGGDYGbXSrm4Zi7jk3fNNkyFfhAkw4yiYMuNx0Tt97pBS0EwFA_8Ean94Cj1pU4EvTStyL_4eqJoBkCe8.p8TA-TzTi8c4vPdAx8G46qqKtMuAVBbkw6T9o0nfS_A&dib_tag=se&qid=1726997981&s=pc&sr=1-444,Amazon,16,11.6,4,77,14.00 x 2.00 x 10.00 inches,2.7,https://m.media-amazon.com/images/I/717rzUn5iHL.__AC_SX300_SY300_QL70_FMwebp_.jpg
Acer,Acer Predator Triton Neo 16 Gaming Creator Laptop,NH.QPPAA.001,Intel,Core i9,SSD,Windows 11 Home,3200x2000,4.2,,1499.99,Yes,2024-12-05 13:30:02,https://www.amazon.com/Predator-Verified-AI-Powered-processor-PTN16-51-932N/dp/B0CZBVRSXT/ref=sr_1_445?dib=eyJ2IjoiMSJ9.urfRI0A4Wv4tWs3piQBuljwOzlu_44HZ3IDeN_D2d-2xUNPMpTGPagFb6rhjxif4lM9_nSiDoJF7Ib69rEwx9le4070hLxSIRGHU0_SXcOI1S3mRYut1dDT7mgo9_66Wqiq8AS-ggMsn-EXBvtM2Jlv_Cf9ujhUJuMQN6lkl8yDY8sEM0t_5TSXFmt9tWrpvd84xo72lPJ8VzQlvUVd3wg3hY0BGGDYGbXSrm4Zi7jk3fNNkyFfhAkw4yiYMuNx0Tt97pBS0EwFA_8Ean94Cj1pU4EvTStyL_4eqJoBkCe8.p8TA-TzTi8c4vPdAx8G46qqKtMuAVBbkw6T9o0nfS_A&dib_tag=se&qid=1726997981&s=pc&sr=1-445,Amazon,2048,16.0,32,43,14.02 x 0.74 x 9.81 inches,4.52,https://m.media-amazon.com/images/I/819DGOajgTL.__AC_SY300_SX300_QL70_FMwebp_.jpg
Dell,Latitude 7210 2-in-1,Latitude 7210 2-in-1,Intel,Core i7,SSD,Windows 10 Pro,1920x1280 MP,4.5,,279.99,Yes,2024-12-05 13:30:06,https://www.amazon.com/Dell-Latitude-7210-12-3-Touchscreen/dp/B08ZL7W2Q3/ref=sr_1_446?dib=eyJ2IjoiMSJ9.urfRI0A4Wv4tWs3piQBuljwOzlu_44HZ3IDeN_D2d-2xUNPMpTGPagFb6rhjxif4lM9_nSiDoJF7Ib69rEwx9le4070hLxSIRGHU0_SXcOI1S3mRYut1dDT7mgo9_66Wqiq8AS-ggMsn-EXBvtM2Jlv_Cf9ujhUJuMQN6lkl8yDY8sEM0t_5TSXFmt9tWrpvd84xo72lPJ8VzQlvUVd3wg3hY0BGGDYGbXSrm4Zi7jk3fNNkyFfhAkw4yiYMuNx0Tt97pBS0EwFA_8Ean94Cj1pU4EvTStyL_4eqJoBkCe8.p8TA-TzTi8c4vPdAx8G46qqKtMuAVBbkw6T9o0nfS_A&dib_tag=se&qid=1726997981&s=pc&sr=1-446,Amazon,256,12.3,16,25,8.22 x 11.50 x 0.37 inches,1.87,https://m.media-amazon.com/images/I/61MHm4KUjwS.__AC_SX300_SY300_QL70_FMwebp_.jpg
HP,TPN-Q287,TPN-Q287,AMD,Ryzen 7,SSD,Windows 11 Pro,1920 x 1080 Pixels,4.1,,529.0,Yes,2024-12-05 13:30:16,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4MTE1MTkzMzcxNDk0NDc3OjE3MjY5OTc5ODE6c3BfbXRmX2Jyb3dzZTozMDA0MjUyOTQ2NzMwMDI6OjA6Og&url=%2FHP-Newest-Business-Numeric-Windows%2Fdp%2FB0D4SBQ5Y4%2Fref%3Dsr_1_448_sspa%3Fdib%3DeyJ2IjoiMSJ9.urfRI0A4Wv4tWs3piQBuljwOzlu_44HZ3IDeN_D2d-2xUNPMpTGPagFb6rhjxif4lM9_nSiDoJF7Ib69rEwx9le4070hLxSIRGHU0_SXcOI1S3mRYut1dDT7mgo9_66Wqiq8AS-ggMsn-EXBvtM2Jlv_Cf9ujhUJuMQN6lkl8yDY8sEM0t_5TSXFmt9tWrpvd84xo72lPJ8VzQlvUVd3wg3hY0BGGDYGbXSrm4Zi7jk3fNNkyFfhAkw4yiYMuNx0Tt97pBS0EwFA_8Ean94Cj1pU4EvTStyL_4eqJoBkCe8.p8TA-TzTi8c4vPdAx8G46qqKtMuAVBbkw6T9o0nfS_A%26dib_tag%3Dse%26qid%3D1726997981%26s%3Dpc%26sr%3D1-448-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Amazon,2048,15.6,16,63,14.17 x 9.29 x 0.73 inches,3.3,https://m.media-amazon.com/images/I/71Ixk-aiC+L._AC_SY300_SX300_.jpg
SAIWAN,A1407N,,Intel,Celeron N3350,eMMC,Windows 10,1920 x 1080 pixels,1.0,,146.0,Yes,2024-12-05 13:30:20,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4MTE1MTkzMzcxNDk0NDc3OjE3MjY5OTc5ODE6c3BfbXRmX2Jyb3dzZTozMDAzNTIzMTA4ODY0MDI6OjA6Og&url=%2FSAIWAN-laptops-Computer-Processor-1920x1080%2Fdp%2FB0D2MGZBV1%2Fref%3Dsr_1_449_sspa%3Fdib%3DeyJ2IjoiMSJ9.urfRI0A4Wv4tWs3piQBuljwOzlu_44HZ3IDeN_D2d-2xUNPMpTGPagFb6rhjxif4lM9_nSiDoJF7Ib69rEwx9le4070hLxSIRGHU0_SXcOI1S3mRYut1dDT7mgo9_66Wqiq8AS-ggMsn-EXBvtM2Jlv_Cf9ujhUJuMQN6lkl8yDY8sEM0t_5TSXFmt9tWrpvd84xo72lPJ8VzQlvUVd3wg3hY0BGGDYGbXSrm4Zi7jk3fNNkyFfhAkw4yiYMuNx0Tt97pBS0EwFA_8Ean94Cj1pU4EvTStyL_4eqJoBkCe8.p8TA-TzTi8c4vPdAx8G46qqKtMuAVBbkw6T9o0nfS_A%26dib_tag%3Dse%26qid%3D1726997981%26s%3Dpc%26sr%3D1-449-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Amazon,64,14.1,6,1,13.00 x 8.15 x 0.59 inches,2.75,https://m.media-amazon.com/images/I/61Icrpbqc-L.__AC_SY300_SX300_QL70_FMwebp_.jpg
HP,HP Essential,HP 14,Intel,Pentium N5000,SSD,Windows 11 Home,1366 x 768 Pixels,,,379.0,Yes,2024-12-05 13:30:23,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4MTE1MTkzMzcxNDk0NDc3OjE3MjY5OTc5ODE6c3BfbXRmX2Jyb3dzZTozMDAzOTU2NjE2MzUxMDI6OjA6Og&url=%2FHP-14-Student-Business-External%2Fdp%2FB0DFX4FLJS%2Fref%3Dsr_1_450_sspa%3Fdib%3DeyJ2IjoiMSJ9.urfRI0A4Wv4tWs3piQBuljwOzlu_44HZ3IDeN_D2d-2xUNPMpTGPagFb6rhjxif4lM9_nSiDoJF7Ib69rEwx9le4070hLxSIRGHU0_SXcOI1S3mRYut1dDT7mgo9_66Wqiq8AS-ggMsn-EXBvtM2Jlv_Cf9ujhUJuMQN6lkl8yDY8sEM0t_5TSXFmt9tWrpvd84xo72lPJ8VzQlvUVd3wg3hY0BGGDYGbXSrm4Zi7jk3fNNkyFfhAkw4yiYMuNx0Tt97pBS0EwFA_8Ean94Cj1pU4EvTStyL_4eqJoBkCe8.p8TA-TzTi8c4vPdAx8G46qqKtMuAVBbkw6T9o0nfS_A%26dib_tag%3Dse%26qid%3D1726997981%26s%3Dpc%26sr%3D1-450-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Amazon,2048,14.0,8,0,12.76 x 8.86 x 0.71 inches,3.2,https://m.media-amazon.com/images/I/61a5qYjqI0L.__AC_SY300_SX300_QL70_FMwebp_.jpg
Razer,Razer Blade 16,RZ09-0510TEN3-R3U1,Intel,Core i9,SSD,Windows,OLED QHD+ 240Hz,4.1,,2999.0,Yes,2024-12-05 13:30:28,https://www.amazon.com/Razer-Blade-Gaming-Laptop-i9-14900HX/dp/B0CPP9V5WN/ref=sr_1_451?dib=eyJ2IjoiMSJ9.urfRI0A4Wv4tWs3piQBuljwOzlu_44HZ3IDeN_D2d-2xUNPMpTGPagFb6rhjxif4lM9_nSiDoJF7Ib69rEwx9le4070hLxSIRGHU0_SXcOI1S3mRYut1dDT7mgo9_66Wqiq8AS-ggMsn-EXBvtM2Jlv_Cf9ujhUJuMQN6lkl8yDY8sEM0t_5TSXFmt9tWrpvd84xo72lPJ8VzQlvUVd3wg3hY0BGGDYGbXSrm4Zi7jk3fNNkyFfhAkw4yiYMuNx0Tt97pBS0EwFA_8Ean94Cj1pU4EvTStyL_4eqJoBkCe8.p8TA-TzTi8c4vPdAx8G46qqKtMuAVBbkw6T9o0nfS_A&dib_tag=se&qid=1726997981&s=pc&sr=1-451,Amazon,2048,16.0,32,55,9.61 x 13.98 x 0.87 inches,8.4,https://m.media-amazon.com/images/I/81sX1nwD+fL._AC_SY300_SX300_.jpg
HP,Notebook,2795,Intel,Core i5,SSD,Windows 11 Home,1920 x 1080 Pixels,4.0,,423.99,Yes,2024-12-05 13:30:34,https://www.amazon.com/HP-Notebook-i5-1135G7-Processor-Fingerprint/dp/B09X8M42C8/ref=sr_1_452?dib=eyJ2IjoiMSJ9.urfRI0A4Wv4tWs3piQBuljwOzlu_44HZ3IDeN_D2d-2xUNPMpTGPagFb6rhjxif4lM9_nSiDoJF7Ib69rEwx9le4070hLxSIRGHU0_SXcOI1S3mRYut1dDT7mgo9_66Wqiq8AS-ggMsn-EXBvtM2Jlv_Cf9ujhUJuMQN6lkl8yDY8sEM0t_5TSXFmt9tWrpvd84xo72lPJ8VzQlvUVd3wg3hY0BGGDYGbXSrm4Zi7jk3fNNkyFfhAkw4yiYMuNx0Tt97pBS0EwFA_8Ean94Cj1pU4EvTStyL_4eqJoBkCe8.p8TA-TzTi8c4vPdAx8G46qqKtMuAVBbkw6T9o0nfS_A&dib_tag=se&qid=1726997981&s=pc&sr=1-452,Amazon,512,15.6,16,29,14.11 x 9.53 x 0.71 inches,3.75,https://m.media-amazon.com/images/I/71UdDYy+oHL._AC_SY300_SX300_.jpg
HP,Essential 17,Essential 17,Intel,Core i7,SSD,Windows,1600 x 900 Pixels,4.1,10.75,1149.99,Yes,2024-12-05 13:30:44,https://www.amazon.com/HP-17-Touchscreen-Computer-Microsoft/dp/B0D4M2KKWC/ref=sr_1_454?dib=eyJ2IjoiMSJ9.urfRI0A4Wv4tWs3piQBuljwOzlu_44HZ3IDeN_D2d-2xUNPMpTGPagFb6rhjxif4lM9_nSiDoJF7Ib69rEwx9le4070hLxSIRGHU0_SXcOI1S3mRYut1dDT7mgo9_66Wqiq8AS-ggMsn-EXBvtM2Jlv_Cf9ujhUJuMQN6lkl8yDY8sEM0t_5TSXFmt9tWrpvd84xo72lPJ8VzQlvUVd3wg3hY0BGGDYGbXSrm4Zi7jk3fNNkyFfhAkw4yiYMuNx0Tt97pBS0EwFA_8Ean94Cj1pU4EvTStyL_4eqJoBkCe8.p8TA-TzTi8c4vPdAx8G46qqKtMuAVBbkw6T9o0nfS_A&dib_tag=se&qid=1726997981&s=pc&sr=1-454,Amazon,4096,17.3,64,40,15.78 x 10.15 x 0.81 inches,4.6,https://m.media-amazon.com/images/I/71aBtZa-hdL.__AC_SY300_SX300_QL70_FMwebp_.jpg
Apple,A2141,Mvvl2ll/a,Intel,Core i7,SSD,macOS,1920 x 1080 Pixels,4.2,11.0,459.99,Yes,2024-12-05 13:30:51,https://www.amazon.com/Apple-MacBook-16-Inch-Storage-2-6GHz/dp/B08CZT64VP/ref=sr_1_456?dib=eyJ2IjoiMSJ9.urfRI0A4Wv4tWs3piQBuljwOzlu_44HZ3IDeN_D2d-2xUNPMpTGPagFb6rhjxif4lM9_nSiDoJF7Ib69rEwx9le4070hLxSIRGHU0_SXcOI1S3mRYut1dDT7mgo9_66Wqiq8AS-ggMsn-EXBvtM2Jlv_Cf9ujhUJuMQN6lkl8yDY8sEM0t_5TSXFmt9tWrpvd84xo72lPJ8VzQlvUVd3wg3hY0BGGDYGbXSrm4Zi7jk3fNNkyFfhAkw4yiYMuNx0Tt97pBS0EwFA_8Ean94Cj1pU4EvTStyL_4eqJoBkCe8.p8TA-TzTi8c4vPdAx8G46qqKtMuAVBbkw6T9o0nfS_A&dib_tag=se&qid=1726997981&s=pc&sr=1-456,Amazon,512,16.0,16,158,14.09 x 9.68 x 0.63 inches,4.3,https://m.media-amazon.com/images/I/619L9jf3-rL.__AC_SX300_SY300_QL70_FMwebp_.jpg
Lenovo,Yoga,83DL,Intel,Others,SSD,Windows 11 Pro,1920 x 1200 Pixels,4.4,,829.0,Yes,2024-12-05 13:30:55,https://www.amazon.com/Lenovo-Laptop-Touchscreen-Display-Backlit/dp/B0D7NVS6RV/ref=sr_1_457?dib=eyJ2IjoiMSJ9.urfRI0A4Wv4tWs3piQBuljwOzlu_44HZ3IDeN_D2d-2xUNPMpTGPagFb6rhjxif4lM9_nSiDoJF7Ib69rEwx9le4070hLxSIRGHU0_SXcOI1S3mRYut1dDT7mgo9_66Wqiq8AS-ggMsn-EXBvtM2Jlv_Cf9ujhUJuMQN6lkl8yDY8sEM0t_5TSXFmt9tWrpvd84xo72lPJ8VzQlvUVd3wg3hY0BGGDYGbXSrm4Zi7jk3fNNkyFfhAkw4yiYMuNx0Tt97pBS0EwFA_8Ean94Cj1pU4EvTStyL_4eqJoBkCe8.p8TA-TzTi8c4vPdAx8G46qqKtMuAVBbkw6T9o0nfS_A&dib_tag=se&qid=1726997981&s=pc&sr=1-457,Amazon,2048,16.0,16,7,14.24 x 9.84 x 0.75 inches,4.63,https://m.media-amazon.com/images/I/61g8sLDDvdL.__AC_SX300_SY300_QL70_FMwebp_.jpg
LG,16T90SP-K.ADB9U1,16T90SP-K.ADB9U1,Intel,Intel Core Ultra 7,SSD,Windows 11 Home,2880 x 1800 Pixels,4.4,,1531.91,Yes,2024-12-05 13:31:00,https://www.amazon.com/LG-16-inch-Lightweight-Laptop-Intel/dp/B0CTD1BSZV/ref=sr_1_458?dib=eyJ2IjoiMSJ9.urfRI0A4Wv4tWs3piQBuljwOzlu_44HZ3IDeN_D2d-2xUNPMpTGPagFb6rhjxif4lM9_nSiDoJF7Ib69rEwx9le4070hLxSIRGHU0_SXcOI1S3mRYut1dDT7mgo9_66Wqiq8AS-ggMsn-EXBvtM2Jlv_Cf9ujhUJuMQN6lkl8yDY8sEM0t_5TSXFmt9tWrpvd84xo72lPJ8VzQlvUVd3wg3hY0BGGDYGbXSrm4Zi7jk3fNNkyFfhAkw4yiYMuNx0Tt97pBS0EwFA_8Ean94Cj1pU4EvTStyL_4eqJoBkCe8.p8TA-TzTi8c4vPdAx8G46qqKtMuAVBbkw6T9o0nfS_A&dib_tag=se&qid=1726997981&s=pc&sr=1-458,Amazon,2048,16.0,32,21,14.06 x 9.99 x 0.51 inches,3.08,https://m.media-amazon.com/images/I/71SjVi8KwdL.__AC_SX300_SY300_QL70_FMwebp_.jpg
Lenovo,Lenovo V15-IKB,Lenovo V15-IKB,AMD,Ryzen 5,SSD,Windows 11 Pro,1920 x 1080 Pixels,4.2,10.0,559.0,Yes,2024-12-05 13:31:04,https://www.amazon.com/Lenovo-Business-Display-i7-1165G7-Windows/dp/B0BVBXKHL7/ref=sr_1_459?dib=eyJ2IjoiMSJ9.urfRI0A4Wv4tWs3piQBuljwOzlu_44HZ3IDeN_D2d-2xUNPMpTGPagFb6rhjxif4lM9_nSiDoJF7Ib69rEwx9le4070hLxSIRGHU0_SXcOI1S3mRYut1dDT7mgo9_66Wqiq8AS-ggMsn-EXBvtM2Jlv_Cf9ujhUJuMQN6lkl8yDY8sEM0t_5TSXFmt9tWrpvd84xo72lPJ8VzQlvUVd3wg3hY0BGGDYGbXSrm4Zi7jk3fNNkyFfhAkw4yiYMuNx0Tt97pBS0EwFA_8Ean94Cj1pU4EvTStyL_4eqJoBkCe8.p8TA-TzTi8c4vPdAx8G46qqKtMuAVBbkw6T9o0nfS_A&dib_tag=se&qid=1726997981&s=pc&sr=1-459,Amazon,2048,15.6,24,164,14.13 x 9.29 x 0.78 inches,3.8,https://m.media-amazon.com/images/I/716CKwRaceL.__AC_SX300_SY300_QL70_FMwebp_.jpg
Apple,MacBook Pro,,Intel,Core i5,SSD,macOS Sierra,2560x1600 Pixels,3.8,10.0,311.79,Yes,2024-12-05 13:31:09,https://www.amazon.com/Apple-MacBook-13-inch-Storage-English/dp/B07P6C16BC/ref=sr_1_460?dib=eyJ2IjoiMSJ9.urfRI0A4Wv4tWs3piQBuljwOzlu_44HZ3IDeN_D2d-2xUNPMpTGPagFb6rhjxif4lM9_nSiDoJF7Ib69rEwx9le4070hLxSIRGHU0_SXcOI1S3mRYut1dDT7mgo9_66Wqiq8AS-ggMsn-EXBvtM2Jlv_Cf9ujhUJuMQN6lkl8yDY8sEM0t_5TSXFmt9tWrpvd84xo72lPJ8VzQlvUVd3wg3hY0BGGDYGbXSrm4Zi7jk3fNNkyFfhAkw4yiYMuNx0Tt97pBS0EwFA_8Ean94Cj1pU4EvTStyL_4eqJoBkCe8.p8TA-TzTi8c4vPdAx8G46qqKtMuAVBbkw6T9o0nfS_A&dib_tag=se&qid=1726997981&s=pc&sr=1-460,Amazon,256,13.3,8,834,12.00 x 8.40 x 0.60 inches,3.0,https://m.media-amazon.com/images/I/51lD8AOM-PL.__AC_SY300_SX300_QL70_FMwebp_.jpg
HP,Notebook,2795,Intel,Core i5,SSD,Windows 11 Home,1920 x 1080 Pixels,4.3,,510.0,Yes,2024-12-05 13:31:14,https://www.amazon.com/HP-Notebook-i5-1135G7-Processor-Fingerprint/dp/B09X87GW3P/ref=sr_1_461?dib=eyJ2IjoiMSJ9.urfRI0A4Wv4tWs3piQBuljwOzlu_44HZ3IDeN_D2d-2xUNPMpTGPagFb6rhjxif4lM9_nSiDoJF7Ib69rEwx9le4070hLxSIRGHU0_SXcOI1S3mRYut1dDT7mgo9_66Wqiq8AS-ggMsn-EXBvtM2Jlv_Cf9ujhUJuMQN6lkl8yDY8sEM0t_5TSXFmt9tWrpvd84xo72lPJ8VzQlvUVd3wg3hY0BGGDYGbXSrm4Zi7jk3fNNkyFfhAkw4yiYMuNx0Tt97pBS0EwFA_8Ean94Cj1pU4EvTStyL_4eqJoBkCe8.p8TA-TzTi8c4vPdAx8G46qqKtMuAVBbkw6T9o0nfS_A&dib_tag=se&qid=1726997981&s=pc&sr=1-461,Amazon,2048,15.6,32,42,14.11 x 9.53 x 0.71 inches,3.75,https://m.media-amazon.com/images/I/71UdDYy+oHL._AC_SY300_SX300_.jpg
ASUS,F1704ZA,F1704ZA,Intel,Pentium,SSD,Windows 11 Home,1920 x 1080 Pixels,4.8,,509.0,Yes,2024-12-05 13:31:19,https://www.amazon.com/ASUS-Vivobook-Pentium-Bluetooth-Windows/dp/B0DDW1KRF6/ref=sr_1_462?dib=eyJ2IjoiMSJ9.urfRI0A4Wv4tWs3piQBuljwOzlu_44HZ3IDeN_D2d-2xUNPMpTGPagFb6rhjxif4lM9_nSiDoJF7Ib69rEwx9le4070hLxSIRGHU0_SXcOI1S3mRYut1dDT7mgo9_66Wqiq8AS-ggMsn-EXBvtM2Jlv_Cf9ujhUJuMQN6lkl8yDY8sEM0t_5TSXFmt9tWrpvd84xo72lPJ8VzQlvUVd3wg3hY0BGGDYGbXSrm4Zi7jk3fNNkyFfhAkw4yiYMuNx0Tt97pBS0EwFA_8Ean94Cj1pU4EvTStyL_4eqJoBkCe8.p8TA-TzTi8c4vPdAx8G46qqKtMuAVBbkw6T9o0nfS_A&dib_tag=se&qid=1726997981&s=pc&sr=1-462,Amazon,2048,17.3,12,13,15.72 x 10.01 x 0.78 inches,4.62,https://m.media-amazon.com/images/I/71jiFn2fWxL.__AC_SX300_SY300_QL70_FMwebp_.jpg
Dell,Latitude,5550,Intel,Core i7,SSD,Windows 11 Pro,1920 x 1080 Pixels,4.4,11.0,1179.95,Yes,2024-12-05 13:31:23,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4MTE1MTkzMzcxNDk0NDc3OjE3MjY5OTc5ODE6c3BfYnRmX2Jyb3dzZTozMDAyMjg2Nzc3Mjg3MDI6OjA6Og&url=%2FDell-Latitude-5550-Business-Fingerprint%2Fdp%2FB0CS5YH6HV%2Fref%3Dsr_1_463_sspa%3Fdib%3DeyJ2IjoiMSJ9.urfRI0A4Wv4tWs3piQBuljwOzlu_44HZ3IDeN_D2d-2xUNPMpTGPagFb6rhjxif4lM9_nSiDoJF7Ib69rEwx9le4070hLxSIRGHU0_SXcOI1S3mRYut1dDT7mgo9_66Wqiq8AS-ggMsn-EXBvtM2Jlv_Cf9ujhUJuMQN6lkl8yDY8sEM0t_5TSXFmt9tWrpvd84xo72lPJ8VzQlvUVd3wg3hY0BGGDYGbXSrm4Zi7jk3fNNkyFfhAkw4yiYMuNx0Tt97pBS0EwFA_8Ean94Cj1pU4EvTStyL_4eqJoBkCe8.p8TA-TzTi8c4vPdAx8G46qqKtMuAVBbkw6T9o0nfS_A%26dib_tag%3Dse%26qid%3D1726997981%26s%3Dpc%26sr%3D1-463-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1,Amazon,2048,15.6,16,37,14.10 x 9.40 x 0.82 inches,3.6,https://m.media-amazon.com/images/I/810psy9ZB1L.__AC_SX300_SY300_QL70_FMwebp_.jpg
Dell,Latitude,5550,Intel,Core i5,SSD,Windows 11 Pro,1920 x 1080 Pixels,5.0,,849.99,Yes,2024-12-05 13:31:26,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4MTE1MTkzMzcxNDk0NDc3OjE3MjY5OTc5ODE6c3BfYnRmX2Jyb3dzZTozMDAzODI1NjExMjY1MDI6OjA6Og&url=%2FDell-Latitude-5550-Business-Fingerprint%2Fdp%2FB0DFCM4423%2Fref%3Dsr_1_464_sspa%3Fdib%3DeyJ2IjoiMSJ9.urfRI0A4Wv4tWs3piQBuljwOzlu_44HZ3IDeN_D2d-2xUNPMpTGPagFb6rhjxif4lM9_nSiDoJF7Ib69rEwx9le4070hLxSIRGHU0_SXcOI1S3mRYut1dDT7mgo9_66Wqiq8AS-ggMsn-EXBvtM2Jlv_Cf9ujhUJuMQN6lkl8yDY8sEM0t_5TSXFmt9tWrpvd84xo72lPJ8VzQlvUVd3wg3hY0BGGDYGbXSrm4Zi7jk3fNNkyFfhAkw4yiYMuNx0Tt97pBS0EwFA_8Ean94Cj1pU4EvTStyL_4eqJoBkCe8.p8TA-TzTi8c4vPdAx8G46qqKtMuAVBbkw6T9o0nfS_A%26dib_tag%3Dse%26qid%3D1726997981%26s%3Dpc%26sr%3D1-464-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1,Amazon,2048,15.6,16,7,14.10 x 9.40 x 0.82 inches,3.56,https://m.media-amazon.com/images/I/81hWo-897DL.__AC_SX300_SY300_QL70_FMwebp_.jpg
