Brand,Laptop_Model_Name,Laptop_Model_Number,Processor_Brand,Processor_Model,Storage_Type,Operating_System,Display_Resolution,Extracted_Rating,Battery_Life(Hours_Upto),Price,Stock,Time_Of_Extraction,URL,Source,Storage_Capacity(GB),Display_Size(Inches),RAM(GB),No_Of_Reviews,Laptop_Dimensions,Laptop_Weight(Pounds),No_of_Reviews
ASUS,Vivobook 15,X1502ZA-EJ381WS,Intel,Core i3,SSD,Windows 11 Home,1920 X 1080 pixel,4.2,6.0,482.22,True,2024-11-04 16:57:49,https://www.flipkart.com/asus-vivobook-15-intel-core-i3-12th-gen-i3-1220p-8-gb-512-gb-ssd-windows-11-home-x1502za-ej381ws-thin-light-laptop/p/itm4d5062d8b90e3?pid=COMGUZZKRGRVZAHZ&lid=LSTCOMGUZZKRGRVZAHZC9P0JH&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_22_523&otracker=browse&fm=organic&iid=ae7e5da1-ac60-4fec-a668-99611453f223.COMGUZZKRGRVZAHZ.SEARCH&ppt=None&ppn=None&ssid=5t8ch7fhsw0000001730660338445,Flipkart,4096,,8,,,,334.0
Acer,ANV15-51,ANV15-51,Intel,Core i5,SSD,Windows 11 Home,1920 X 1080 Pixel,4.3,,659.88,True,2024-11-04 16:57:52,https://www.flipkart.com/acer-nitro-v-intel-core-i5-13th-gen-13420h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-anv15-51-gaming-laptop/p/itm77aca0e8bd8bc?pid=COMGTDRHXGNVSRXH&lid=LSTCOMGTDRHXGNVSRXHTUBR9O&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_22_524&otracker=browse&fm=organic&iid=ae7e5da1-ac60-4fec-a668-99611453f223.COMGTDRHXGNVSRXH.SEARCH&ppt=None&ppn=None&ssid=5t8ch7fhsw0000001730660338445,Flipkart,512,15.6,8,,14.26 x 9.44 x 1.06 inches,4.63,332.0
HP,fq3071TU,fq3071TU,Intel,Celeron Dual Core,SSD,Windows 11 Home,1366 x 768 pixel,3.8,,371.88,True,2024-11-04 16:57:56,https://www.flipkart.com/hp-laptop-15s-intel-celeron-dual-core-n4500-8-gb-512-gb-ssd-windows-11-home-fq3071tu-thin-light/p/itm0401d7a79d36b?pid=COMGTMVZVEGHCTZV&lid=LSTCOMGTMVZVEGHCTZVKD58VB&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_22_525&otracker=browse&fm=organic&iid=ae7e5da1-ac60-4fec-a668-99611453f223.COMGTMVZVEGHCTZV.SEARCH&ppt=None&ppn=None&ssid=5t8ch7fhsw0000001730660338445,Flipkart,512,,8,,12.76 x 8.86 x 0.7 inches,,118.0
Lenovo,V15,V-15 ADA,AMD,Athlon Dual Core,HDD,Windows 11 Home,1366 x 768 Pixel,3.6,5.0,338.69,True,2024-11-04 16:58:00,https://www.flipkart.com/lenovo-v15-amd-athlon-dual-core-3050u-4-gb-1-tb-hdd-windows-11-home-v-15-ada-laptop/p/itm128af8b1e1a32?pid=COMG3FHB7ZTAGWJN&lid=LSTCOMG3FHB7ZTAGWJN7EZNRT&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_22_526&otracker=browse&fm=organic&iid=ae7e5da1-ac60-4fec-a668-99611453f223.COMG3FHB7ZTAGWJN.SEARCH&ppt=None&ppn=None&ssid=5t8ch7fhsw0000001730660338445,Flipkart,2048,15.6,4,,14.26 x 9.9 x 0.78 inches,,267.0
SAMSUNG,Galaxy Book2 Pro,NP930XED-KB3IN,Intel,Core i5,SSD,Windows 11 Home,1920 x 1080 Pixel,4.5,,1115.88,True,2024-11-04 16:58:03,https://www.flipkart.com/samsung-galaxy-book2-pro-evo-amoled-intel-core-i5-12th-gen-1240p-16-gb-512-gb-ssd-windows-11-home-np930xed-kb3in-thin-light-laptop/p/itmadaca4430ea2a?pid=COMGQFHY5EXJSPZ4&lid=LSTCOMGQFHY5EXJSPZ4PHFJ32&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_22_527&otracker=browse&fm=organic&iid=en_khrfkQs67LByTIGlKMWmhuzATCa00z2LJ05Ab7cjg0xPUY2uVywXx_rB4wFdlYToqUM0Ca51BKpBEuJsTMyy3uI7uWi7bi3WLqk6JF-UYDE%3D&ppt=None&ppn=None&ssid=5t8ch7fhsw0000001730660338445,Flipkart,512,13.3,16,,11.98 x 7.87 x 0.45 inches,1.92,1983.0
Acer,A324-51,A324-51,Intel,Core i5,SSD,Windows 11 Home,1920 x 1080 Pixel,4.0,,419.88,True,2024-11-04 16:58:07,https://www.flipkart.com/acer-aspire-3-backlit-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-a324-51-thin-light-laptop/p/itm4fa0fcf0e2e15?pid=COMHY24RMZ8PUDTT&lid=LSTCOMHY24RMZ8PUDTT6GAEHA&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_22_528&otracker=browse&fm=organic&iid=en_khrfkQs67LByTIGlKMWmhuzATCa00z2LJ05Ab7cjg0ztDEbmYeobqDPMZtxb-jx44zmof1zJ-79aK9zhO4gJSIE8waCTrWcncKeK_ydPfoM%3D&ppt=None&ppn=None&ssid=5t8ch7fhsw0000001730660338445,Flipkart,512,14.0,16,,12.67 x 8.13 x 0.76 inches,3.2,1669.0
HP,16 wf1096TX,16 wf1096TX,Intel,Core i7,SSD,Windows 11 Home,1920 x 1080 Pixel,3.9,,1607.88,True,2024-11-04 16:58:11,https://www.flipkart.com/hp-omen-intel-core-i7-14th-gen-14650hx-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4060-16-wf1096tx-gaming-laptop/p/itm98841df0cbbc6?pid=COMHFCEENHGMPUDC&lid=LSTCOMHFCEENHGMPUDCKYD9VS&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_23_529&otracker=browse&fm=organic&iid=f21be83d-0e5a-4dda-a884-107eb168e8e2.COMHFCEENHGMPUDC.SEARCH&ppt=None&ppn=None&ssid=zr6v07c4kg0000001730660342440,Flipkart,2048,,16,,14.53 x 9.43 x 0.94 inches,5.11,78.0
MSI,Commercial 14 H A13MG vPro-065IN,Commercial 14 H A13MG vPro-065IN,Intel,Core i7,SSD,Windows 11 Pro,1920 x 1200 Pixel,4.2,,1319.88,True,2024-11-04 16:58:13,https://www.flipkart.com/msi-commercial-14-h-pro-intel-core-i7-13th-gen-13700h-32-gb-1-tb-ssd-windows-11-pro-a13mg-vpro-065in-business-laptop/p/itme0390ae48350b?pid=COMGYSFGHDFJUCWY&lid=LSTCOMGYSFGHDFJUCWY8IBVFY&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_23_530&otracker=browse&fm=organic&iid=f21be83d-0e5a-4dda-a884-107eb168e8e2.COMGYSFGHDFJUCWY.SEARCH&ppt=None&ppn=None&ssid=zr6v07c4kg0000001730660342440,Flipkart,2048,14.0,32,,12.35 x 9.29 x 0.73 inches,3.53,
Lenovo,ThinkBook 16 G6,ThinkBook 16 G6 IRL 5,Intel,Core i3,SSD,Windows 11 Home,1920 x 1200 Pixel,4.3,9.15,455.88,True,2024-11-04 16:58:16,https://www.flipkart.com/lenovo-thinkbook-16-g6-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-irl-5-thin-light-laptop/p/itmd7e1aca8d63e9?pid=COMGZGWUG25DHHWB&lid=LSTCOMGZGWUG25DHHWBIJL9SN&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_23_531&otracker=browse&fm=organic&iid=en_2RbWEsEg7Wn0RrWcb9E9V3VCdQ805p1W5pAjCYtRmcOaYlqVW1cdJ0AH6v36woE6rrVIu9bqQb_Gq2f4RMlc6PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=zr6v07c4kg0000001730660342440,Flipkart,512,16.0,8,,14.02 x 9.98 x 0.69 inches,3.75,150.0
Acer,A325-42,A325-42,AMD,Ryzen 5 Hexa Core,SSD,Windows 11 Home,1920 x 1080 Pixel,4.2,,443.88,True,2024-11-04 16:58:19,https://www.flipkart.com/acer-aspire-3-backlit-amd-ryzen-5-hexa-core-7430u-16-gb-512-gb-ssd-windows-11-home-a325-42-thin-light-laptop/p/itmd22baec179aa3?pid=COMH397XW36HUXB8&lid=LSTCOMH397XW36HUXB8LCSOPU&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_23_532&otracker=browse&fm=organic&iid=en_2RbWEsEg7Wn0RrWcb9E9V3VCdQ805p1W5pAjCYtRmcM6JdIeYYiQalce8ZTuhYDfbs89Rv7vI75ocTe1970S_PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=zr6v07c4kg0000001730660342440,Flipkart,512,15.6,16,,14.2 x 9.97 x 0.76 inches,3.95,733.0
HP,255 G8,6E3Z0PA,AMD,Ryzen 3 Dual Core,SSD,DOS,1366 x 768$$Pixels pixel,3.8,,305.99,True,2024-11-04 16:58:22,https://www.flipkart.com/hp-255-g9-841w6pa-amd-ryzen-3-dual-core-8-gb-512-gb-ssd-dos-6e3z0pa-laptop/p/itm4beacda3f5a12?pid=COMGRDEXFPKNER34&lid=LSTCOMGRDEXFPKNER346OYYKV&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_23_533&otracker=browse&fm=organic&iid=f21be83d-0e5a-4dda-a884-107eb168e8e2.COMGRDEXFPKNER34.SEARCH&ppt=None&ppn=None&ssid=zr6v07c4kg0000001730660342440,Flipkart,512,,8,,,,332.0
ASUS,FX506HF-HN077WS,FX506HF-HN077WS,Intel,Core i5,SSD,Windows 11 Home,1920 x 1080 Pixel,3.7,,671.88,True,2024-11-04 16:58:26,https://www.flipkart.com/asus-tuf-gaming-f15-ai-powered-intel-core-i5-11th-gen-11260h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-70-w-fx506hf-hn077ws-laptop/p/itme2a5438845c82?pid=COMHYG8ZXDY9ZFQT&lid=LSTCOMHYG8ZXDY9ZFQTL6EFGD&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_23_534&otracker=browse&fm=organic&iid=f21be83d-0e5a-4dda-a884-107eb168e8e2.COMHYG8ZXDY9ZFQT.SEARCH&ppt=None&ppn=None&ssid=zr6v07c4kg0000001730660342440,Flipkart,512,,8,,,5.07,42.0
Lenovo,14IGL05,14IGL05,Intel,Celeron Dual Core,eMMC,Chrome,1920 x 1080 Pixel,3.5,10.0,294.35,True,2024-11-04 16:58:29,https://www.flipkart.com/lenovo-ideapad-slim-3-chromebook-intel-celeron-dual-core-n4020-4-gb-64-gb-emmc-storage-chrome-os-14igl05-laptop/p/itm201a7b6dc7c2c?pid=COMGKC6YTV54EXE7&lid=LSTCOMGKC6YTV54EXE7JAEOZB&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_23_535&otracker=browse&fm=organic&iid=f21be83d-0e5a-4dda-a884-107eb168e8e2.COMGKC6YTV54EXE7.SEARCH&ppt=None&ppn=None&ssid=zr6v07c4kg0000001730660342440,Flipkart,64,14.0,4,,12.95 x 9.23 x 0.74 inches,3.09,27.0
HP,Notebook,15s-fq5190tu,Intel,Core i7,SSD,Windows 11 Home,1920x1080 pixel,4.2,4.0,839.88,True,2024-11-04 16:58:32,https://www.flipkart.com/hp-15s-intel-core-i7-12th-gen-1255u-16-gb-512-gb-ssd-windows-11-home-15s-fq5190tu-thin-light-laptop/p/itm7277b17e29608?pid=COMGWGSGRYDAMZ36&lid=LSTCOMGWGSGRYDAMZ36IRETYB&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_23_536&otracker=browse&fm=organic&iid=f21be83d-0e5a-4dda-a884-107eb168e8e2.COMGWGSGRYDAMZ36.SEARCH&ppt=None&ppn=None&ssid=zr6v07c4kg0000001730660342440,Flipkart,512,,16,,,,5.0
ASUS,E1504FA-LK323WS,E1504FA-LK323WS,AMD,Ryzen 3 Quad Core,SSD,Windows 11 Home,1920 x 1080 Pixel,4.4,,443.88,True,2024-11-04 16:58:35,https://www.flipkart.com/asus-vivobook-go-15-oled-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-lk323ws-thin-light-laptop/p/itm5d8313766fc6f?pid=COMGMGXFGF7ZTKHF&lid=LSTCOMGMGXFGF7ZTKHFBG8NVU&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_23_537&otracker=browse&fm=organic&iid=en_2RbWEsEg7Wn0RrWcb9E9V3VCdQ805p1W5pAjCYtRmcOgJABCTFlnNsU_EnQx3yX-PBv4_Evxs4NqFuFiGR1sZPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=zr6v07c4kg0000001730660342440,Flipkart,512,15.6,8,,14.19 x 9.15 x 0.7 inches,3.59,2970.0
Lenovo,15ALC6,15ACL6 | 15ALC7 2,AMD,Ryzen 5 Hexa Core,SSD,Windows 11 Home,1920 x 1080 pixel,4.2,11.0,395.88,True,2024-11-04 16:58:38,https://www.flipkart.com/lenovo-ideapad-slim-1-amd-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15acl6-15alc7-2-thin-light-laptop/p/itmfab29c14ba777?pid=COMG9VHHF6HVJPP9&lid=LSTCOMG9VHHF6HVJPP9U213LU&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_23_538&otracker=browse&fm=organic&iid=en_2RbWEsEg7Wn0RrWcb9E9V3VCdQ805p1W5pAjCYtRmcP3qXcjegkTeGrPBsyqjr54t0XQVqEk0nrvM53jo69EY_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=zr6v07c4kg0000001730660342440,Flipkart,512,,8,,14.14 x 9.31 x 0.78 inches,,5349.0
Infinix,ZL514,ZL514,Intel,Core Ultra 5,SSD,Windows 11 Home,1920 x 1080 Pixel,3.8,13.0,719.88,True,2024-11-04 16:58:41,https://www.flipkart.com/infinix-zero-book-ultra-ai-pc-intel-core-5-125h-16-gb-512-gb-ssd-windows-11-home-zl514-thin-light-laptop/p/itmb9967cd035f92?pid=COMHFYZNUGUX4YQX&lid=LSTCOMHFYZNUGUX4YQXINLD7Y&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_23_539&otracker=browse&fm=organic&iid=f21be83d-0e5a-4dda-a884-107eb168e8e2.COMHFYZNUGUX4YQX.SEARCH&ppt=None&ppn=None&ssid=zr6v07c4kg0000001730660342440,Flipkart,512,15.6,16,,14.19 x 9.33 x 0.67 inches,3.97,18.0
Colorful,EVOL,P15 23-HF76B16512E-G-IND,Intel,Core i7,SSD,Windows 11 Home,2560 x 1440 Pixel,4.3,3.0,983.88,True,2024-11-04 16:58:45,https://www.flipkart.com/colorful-p15-intel-core-i7-12th-gen-12650h-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-4060-23-hf76b16512e-g-ind-gaming-laptop/p/itm8c0007553e7e3?pid=COMGZKFB6VY8RGFG&lid=LSTCOMGZKFB6VY8RGFGHSFEPU&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_23_540&otracker=browse&fm=organic&iid=f21be83d-0e5a-4dda-a884-107eb168e8e2.COMGZKFB6VY8RGFG.SEARCH&ppt=None&ppn=None&ssid=zr6v07c4kg0000001730660342440,Flipkart,512,15.6,16,,14.17 x 9.8 x 1.02 inches,5.29,95.0
ASUS,E1504FA-NJ521WS,E1504FA-NJ521WS,AMD,Ryzen 5 Quad Core,SSD,Windows 11 Home,1920 x 1080 Pixel,4.2,,443.88,True,2024-11-04 16:58:48,https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj521ws-thin-light-laptop/p/itm454b1b37dbe89?pid=COMGNRNUKRMMXNZQ&lid=LSTCOMGNRNUKRMMXNZQPQADWR&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_23_541&otracker=browse&fm=organic&iid=en_2RbWEsEg7Wn0RrWcb9E9V3VCdQ805p1W5pAjCYtRmcNhXOQQazf7SbUwAjlZ_YmgENRjKDVD0PNM84cJD-OqwPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=zr6v07c4kg0000001730660342440,Flipkart,2048,15.6,8,,,3.59,1932.0
Lenovo,15ALC7,15ALC7,AMD,Ryzen 7 Octa Core,SSD,Windows 11 Home,1920 x 1080 Pixel,4.2,,467.88,True,2024-11-04 16:58:51,https://www.flipkart.com/lenovo-ideapad-1-amd-ryzen-7-octa-core-5700u-16-gb-512-gb-ssd-windows-11-home-15alc7-thin-light-laptop/p/itmfb82af2728c0d?pid=COMHYG8ZDVPTUYYB&lid=LSTCOMHYG8ZDVPTUYYBQHTHWS&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_23_542&otracker=browse&fm=organic&iid=en_2RbWEsEg7Wn0RrWcb9E9V3VCdQ805p1W5pAjCYtRmcMCiRrAxF7Jeeyt4pWzGUmcZlFpJaaIyBowtUdKY_WzNPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=zr6v07c4kg0000001730660342440,Flipkart,512,,16,,,,122.0
ASUS,KM513UA-L512WS,KM513UA-L512WS,AMD,Ryzen 5 Hexa Core,SSD,Windows 11 Home,1920 x 1080 Pixel,4.4,,575.88,True,2024-11-04 16:58:54,https://www.flipkart.com/asus-vivobook-k15-oled-amd-ryzen-5-hexa-core-r5-5500u-16-gb-512-gb-ssd-windows-11-home-km513ua-l512ws-thin-light-laptop/p/itmee0cf090c81ff?pid=COMGHF6JY8NYFVHC&lid=LSTCOMGHF6JY8NYFVHCTT2RHW&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_23_543&otracker=browse&fm=organic&iid=f21be83d-0e5a-4dda-a884-107eb168e8e2.COMGHF6JY8NYFVHC.SEARCH&ppt=None&ppn=None&ssid=zr6v07c4kg0000001730660342440,Flipkart,512,15.6,16,,14.17 x 9.26 x 0.73 inches,,1899.0
ASUS,Vivobook 15,X1504ZA-NJ541WS,Intel,Core i5,SSD,Windows 11 Home,1920 x 1080 pixel,4.0,8.0,595.63,True,2024-11-04 16:58:57,https://www.flipkart.com/asus-intel-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-x1504za-nj541ws-laptop/p/itm6d22b13604ef6?pid=COMGT2QPZXZSBDVF&lid=LSTCOMGT2QPZXZSBDVF88V4ZG&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_23_544&otracker=browse&fm=organic&iid=f21be83d-0e5a-4dda-a884-107eb168e8e2.COMGT2QPZXZSBDVF.SEARCH&ppt=None&ppn=None&ssid=zr6v07c4kg0000001730660342440,Flipkart,512,,16,,,,6.0
MSI,Thin GF63 12VE-267IN,Thin GF63 12VE-267IN,Intel,Core i5,Hybrid,Windows 11 Home,1920 x 1080 Pixel,4.4,,863.88,True,2024-11-04 16:59:01,https://www.flipkart.com/msi-gf63-intel-core-i5-12th-gen-12450h-16-gb-1-tb-hdd-256-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-144-hz-thin-12ve-267in-gaming-laptop/p/itm523261b42e46b?pid=COMGZ5F3RTSNVFES&lid=LSTCOMGZ5F3RTSNVFESVG59K0&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_23_545&otracker=browse&fm=organic&iid=f21be83d-0e5a-4dda-a884-107eb168e8e2.COMGZ5F3RTSNVFES.SEARCH&ppt=None&ppn=None&ssid=zr6v07c4kg0000001730660342440,Flipkart,4096,15.6,16,,,4.1,231.0
Lenovo,14IAU7,14IAU7,Intel,Core i3,SSD,Windows 11 Home,1920 x 1080 Pixel,4.1,,431.88,True,2024-11-04 16:59:04,https://www.flipkart.com/lenovo-ideapad-3-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-14iau7-thin-light-laptop/p/itmdfa8fc0e85938?pid=COMHFYZ3VJ36ZTJZ&lid=LSTCOMHFYZ3VJ36ZTJZGRHDNQ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_23_546&otracker=browse&fm=organic&iid=f21be83d-0e5a-4dda-a884-107eb168e8e2.COMHFYZ3VJ36ZTJZ.SEARCH&ppt=None&ppn=None&ssid=zr6v07c4kg0000001730660342440,Flipkart,512,14.0,8,,12.76 x 8.49 x 0.78 inches,3.15,58.0
Acer,SFG14-41,SFG14-41,AMD,Ryzen 7 Octa Core,SSD,Windows 11 Home,1920 x 1080 Pixel,4.3,,719.88,True,2024-11-04 16:59:07,https://www.flipkart.com/acer-swift-go-14-amd-ryzen-7-octa-core-7730u-16-gb-1-tb-ssd-windows-11-home-sfg14-41-thin-light-laptop/p/itm8afd5eeca7e3b?pid=COMH3GFNEFQMQJHV&lid=LSTCOMH3GFNEFQMQJHVV7GSRK&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_23_547&otracker=browse&fm=organic&iid=en_2RbWEsEg7Wn0RrWcb9E9V3VCdQ805p1W5pAjCYtRmcPdwLnhvYSF9gvMRLuD6X8g4SLT3ZxwBWhvQNoOAw-03PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=zr6v07c4kg0000001730660342440,Flipkart,2048,14.0,16,,12.67 x 8.34 x 0.63 inches,2.76,239.0
ASUS,G614JJ-N3088WS,G614JJ-N3088WS,Intel,Core i5,SSD,Windows 11 Home,1920 x 1200 Pixel,4.2,,1139.88,True,2024-11-04 16:59:12,https://www.flipkart.com/asus-rog-strix-g16-intel-core-i5-13th-gen-13450hx-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3050-g614jj-n3088ws-gaming-laptop/p/itm8c3acca540452?pid=COMGSGKJTTVXHAJC&lid=LSTCOMGSGKJTTVXHAJCDSDTSG&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_23_548&otracker=browse&fm=organic&iid=f21be83d-0e5a-4dda-a884-107eb168e8e2.COMGSGKJTTVXHAJC.SEARCH&ppt=None&ppn=None&ssid=zr6v07c4kg0000001730660342440,Flipkart,2048,16.0,16,,13.94 x 10.39 x 1.2 inches,5.51,200.0
DELL,G15-5530,G15-5530,Intel,Core i5,SSD,Windows 11 Home,1920 X 1080 Pixel,5.0,,898.68,True,2024-11-04 16:59:15,https://www.flipkart.com/dell-inspiron-intel-core-i5-13th-gen-13450hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-g15-5530-gaming-laptop/p/itm2af1ddd730862?pid=COMGX36TDKDZ8AF8&lid=LSTCOMGX36TDKDZ8AF8PEN6EZ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_23_549&otracker=browse&fm=organic&iid=f21be83d-0e5a-4dda-a884-107eb168e8e2.COMGX36TDKDZ8AF8.SEARCH&ppt=None&ppn=None&ssid=zr6v07c4kg0000001730660342440,Flipkart,512,15.6,16,,14.06 x 10.79 x 1.06 inches,5.84,4.0
Infinix,Inbook,XL23,Intel,Core i3,SSD,Windows 11 Home,1920 x 1080 Pixels,4.2,11.0,383.88,True,2024-11-04 16:59:18,https://www.flipkart.com/infinix-x2-slim-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-xl23-thin-light-laptop/p/itm33226c4ca5490?pid=COMGPU47H53ZHMHJ&lid=LSTCOMGPU47H53ZHMHJAUANSR&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_23_550&otracker=browse&fm=organic&iid=f21be83d-0e5a-4dda-a884-107eb168e8e2.COMGPU47H53ZHMHJ.SEARCH&ppt=None&ppn=None&ssid=zr6v07c4kg0000001730660342440,Flipkart,512,,8,,12.73 x 8.31 x 0.58 inches,,1221.0
HP,15-fd0220TU,15-fd0220TU,Intel,Core i5,SSD,Windows 11 Home,1920 x 1080 Pixels,4.3,,658.79,True,2024-11-04 16:59:22,https://www.flipkart.com/hp-intel-core-i5-13th-gen-1334u-8-gb-512-gb-ssd-windows-11-home-15-fd0220tu-thin-light-laptop/p/itm7d9669a4325cb?pid=COMGYHP5ZWHSAGSJ&lid=LSTCOMGYHP5ZWHSAGSJXJUZHC&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_23_551&otracker=browse&fm=organic&iid=f21be83d-0e5a-4dda-a884-107eb168e8e2.COMGYHP5ZWHSAGSJ.SEARCH&ppt=None&ppn=None&ssid=zr6v07c4kg0000001730660342440,Flipkart,512,15.6,8,,14.09 x 9.53 x 0.78 inches,,13.0
ASUS,X1502ZA-EJ545WS,X1502ZA-EJ545WS,Intel,Core i5,SSD,Windows 11 Home,1920 x 1080 Pixel,4.2,,563.88,True,2024-11-04 16:59:25,https://www.flipkart.com/asus-vivobook-15-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-x1502za-ej545ws-thin-light-laptop/p/itm2b6308ea1ee21?pid=COMGR5QEDDTGGUBX&lid=LSTCOMGR5QEDDTGGUBXOVXZAO&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_23_552&otracker=browse&fm=organic&iid=f21be83d-0e5a-4dda-a884-107eb168e8e2.COMGR5QEDDTGGUBX.SEARCH&ppt=None&ppn=None&ssid=zr6v07c4kg0000001730660342440,Flipkart,2048,15.6,16,,14.16 x 9.15 x 0.78 inches,3.75,5020.0
Lenovo,Legion 7,16IRX9,Intel,Core i9,SSD,Windows 11 Home,3200 x 2000 Pixels,4.3,,2516.28,True,2024-11-04 16:59:28,https://www.flipkart.com/lenovo-legion-7-intel-core-i9-14th-gen-14900hx-32-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4070-16irx9-gaming-laptop/p/itmf8361a6376af6?pid=COMGYSFGEHZJZNYQ&lid=LSTCOMGYSFGEHZJZNYQVFXMTM&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_24_553&otracker=browse&fm=organic&iid=b9cc38b1-2be4-4b1d-87df-c99987ab6d44.COMGYSFGEHZJZNYQ.SEARCH&ppt=None&ppn=None&ssid=5lprcpap8g0000001730660346034,Flipkart,2048,16.0,32,,14.08 x 10.33 x 0.69 inches,,3.0
HP,14s,14s-fq1030AU,AMD,Ryzen 5 Hexa Core,SSD,Windows 10 Home,1920 x 1080 Pixel,4.4,,563.88,True,2024-11-04 16:59:32,https://www.flipkart.com/hp-14s-amd-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-14s-fq1030au-thin-light-laptop/p/itm9760b8956b2bd?pid=COMG24PXDNBHZCHG&lid=LSTCOMG24PXDNBHZCHG4PWEVC&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_24_554&otracker=browse&fm=organic&iid=b9cc38b1-2be4-4b1d-87df-c99987ab6d44.COMG24PXDNBHZCHG.SEARCH&ppt=None&ppn=None&ssid=5lprcpap8g0000001730660346034,Flipkart,512,14.0,8,,12.76 x 8.86 x 0.7 inches,,797.0
WINGS,WL-Nuvobook V1-BLU,WL-Nuvobook V1-BLU,Intel,Core i5,SSD,Windows 11 Home,1920 x 1020 Pixel,4.1,10.0,419.88,True,2024-11-04 16:59:36,https://www.flipkart.com/wings-nuvobook-v1-aluminium-alloy-metal-body-intel-core-i5-11th-gen-1155g7-8-gb-512-gb-ssd-windows-11-home-wl-nuvobook-v1-blu-thin-light-laptop/p/itm3e950f390a28b?pid=COMGQHYFHBVGAFNG&lid=LSTCOMGQHYFHBVGAFNGFHV5VP&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_24_555&otracker=browse&fm=organic&iid=b9cc38b1-2be4-4b1d-87df-c99987ab6d44.COMGQHYFHBVGAFNG.SEARCH&ppt=None&ppn=None&ssid=5lprcpap8g0000001730660346034,Flipkart,512,15.6,8,,14.09 x 9.37 x 0.72 inches,3.53,2213.0
